title,creation_date,score,link,tags,is_answered
Add properties in an entity in the Service Layer?,1612287712,0,https://stackoverflow.com/questions/66014893/add-properties-in-an-entity-in-the-service-layer,"service-layer, sapb1",False
Newly added row is not reflecting on UI instantly in SAP B1,1611902440,0,https://stackoverflow.com/questions/65949899/newly-added-row-is-not-reflecting-on-ui-instantly-in-sap-b1,sapb1,False
Custom tab contents are not changing in SAP B1,1611896307,0,https://stackoverflow.com/questions/65949020/custom-tab-contents-are-not-changing-in-sap-b1,sapb1,True
SAP Business One - Add BP (DI Error: (-5002),1611349354,0,https://stackoverflow.com/questions/65852728/sap-business-one-add-bp-di-error-5002,"sapb1, sap-business-one-di-api",False
Creating a EF Core DbContext on a SAP Business One database,1611322117,0,https://stackoverflow.com/questions/65846121/creating-a-ef-core-dbcontext-on-a-sap-business-one-database,"entity-framework-core, sapb1, sap-business-one-di-api",False
How to insert sales order data to user-defined table,1611152964,0,https://stackoverflow.com/questions/65811521/how-to-insert-sales-order-data-to-user-defined-table,sapb1,False
What is the name of field Absence Type of HEM1 table of SAP B1 in SDK?,1610455307,0,https://stackoverflow.com/questions/65684197/what-is-the-name-of-field-absence-type-of-hem1-table-of-sap-b1-in-sdk,"sapb1, sap-business-one-di-api",False
SAP Business one SDK require on client machine if addon developed using SAPBusinessOneSDK dll,1610105887,0,https://stackoverflow.com/questions/65628247/sap-business-one-sdk-require-on-client-machine-if-addon-developed-using-sapbusin,"c#, visual-studio-2015, sapb1, sap-business-one-di-api",False
Get Invoice PDF from SAP Business One Database with REST API,1609252031,0,https://stackoverflow.com/questions/65493732/get-invoice-pdf-from-sap-business-one-database-with-rest-api,"pdf-generation, hana, sapb1, sap-business-one-di-api",False
SAP B1 Service Layer Login POST request gives error code -304 with an empty message,1608376877,1,https://stackoverflow.com/questions/65369261/sap-b1-service-layer-login-post-request-gives-error-code-304-with-an-empty-mess,"service-layer, sapb1",True
SAP B1 Integration framework XPATH to read webservice XML response,1607521533,-1,https://stackoverflow.com/questions/65218021/sap-b1-integration-framework-xpath-to-read-webservice-xml-response,"xml, xpath, sapb1",False
unique join entries sap b1 query,1607046521,1,https://stackoverflow.com/questions/65136781/unique-join-entries-sap-b1-query,sapb1,True
SAP B1 HANA: Error: -8031 Unable to retrieve OBSERVERDLL.dll from server,1607009091,0,https://stackoverflow.com/questions/65128900/sap-b1-hana-error-8031-unable-to-retrieve-observerdll-dll-from-server,sapb1,False
B1 Print and Delivery Conditional Action Current User,1606709873,0,https://stackoverflow.com/questions/65068066/b1-print-and-delivery-conditional-action-current-user,sapb1,False
How to solve &quot;No matching records found (ODBC -2028)&quot; when I try to make a post?,1606476736,0,https://stackoverflow.com/questions/65036647/how-to-solve-no-matching-records-found-odbc-2028-when-i-try-to-make-a-post,"sql-server, ajax, hana, sapb1",False
How to update absence table of employee master data in SDK?,1605849609,0,https://stackoverflow.com/questions/64924206/how-to-update-absence-table-of-employee-master-data-in-sdk,sapb1,True
Expected END found B1 Validation Configuration,1605049848,1,https://stackoverflow.com/questions/64778133/expected-end-found-b1-validation-configuration,"sql, sapb1",True
MS SQL (SAP B1) &quot;Only one expression can be specified in the select list when the subquery is not introduced with EXISTS...&quot;,1605016703,0,https://stackoverflow.com/questions/64770328/ms-sql-sap-b1-only-one-expression-can-be-specified-in-the-select-list-when-th,"sql, sql-server, sapb1",False
SQL to use getdate() to declare a variable to run a comparison against in SAP B1,1603436649,0,https://stackoverflow.com/questions/64495403/sql-to-use-getdate-to-declare-a-variable-to-run-a-comparison-against-in-sap-b1,"sql, sapb1",False
Add attachment to a document which is in adding mode in SAP SDK,1603035005,0,https://stackoverflow.com/questions/64415065/add-attachment-to-a-document-which-is-in-adding-mode-in-sap-sdk,"sdk, sapb1",True
How can code User input parameter from first date to last date (SQL query manager),1602733893,1,https://stackoverflow.com/questions/64364605/how-can-code-user-input-parameter-from-first-date-to-last-date-sql-query-manage,"sql, sql-server, sapb1",True
SAP B1 studio for ms visual studio 2019,1602255133,0,https://stackoverflow.com/questions/64282417/sap-b1-studio-for-ms-visual-studio-2019,"c#, .net, sapb1",True
SUM individual dynamic columns from pivot table -SQL server/SAP B1,1601820786,0,https://stackoverflow.com/questions/64195699/sum-individual-dynamic-columns-from-pivot-table-sql-server-sap-b1,"sql, sql-server, dynamic, sapb1",False
Unwanted Line Item in SQL Query,1599179364,0,https://stackoverflow.com/questions/63733327/unwanted-line-item-in-sql-query,"sql, sapb1",False
Crystal Reports not showing SAP b1 query,1599097986,1,https://stackoverflow.com/questions/63715691/crystal-reports-not-showing-sap-b1-query,"sql, crystal-reports, sapb1",False
SAP B1: How to check if new data was inserted in OIVL table,1598674566,0,https://stackoverflow.com/questions/63643365/sap-b1-how-to-check-if-new-data-was-inserted-in-oivl-table,"sql-server, sapb1",True
How to use NOT EXISTS and JOIN at the same time?,1598623268,0,https://stackoverflow.com/questions/63635310/how-to-use-not-exists-and-join-at-the-same-time,"sql, hana, sapb1",False
Upgrade of SAP B1 from version 9.2 PL 07 to 10.0 PL 02,1597841530,-1,https://stackoverflow.com/questions/63487383/upgrade-of-sap-b1-from-version-9-2-pl-07-to-10-0-pl-02,sapb1,True
Conditional font color changing in query in SQL Server,1597516802,0,https://stackoverflow.com/questions/63429619/conditional-font-color-changing-in-query-in-sql-server,"sql-server, colors, conditional-statements, sapb1",False
How do I name a field in SQL script?,1597310384,0,https://stackoverflow.com/questions/63391956/how-do-i-name-a-field-in-sql-script,"sql, excel, vba, sapb1",False
Query to identify slow moving stock in SAP B1,1597240049,0,https://stackoverflow.com/questions/63377916/query-to-identify-slow-moving-stock-in-sap-b1,"sql, sapb1",True
SQL Selecting an item where its date falls between a defined date range,1597225257,0,https://stackoverflow.com/questions/63373871/sql-selecting-an-item-where-its-date-falls-between-a-defined-date-range,"sql, sapb1",True
SAP B1: Sales and Returns in one query,1595522831,0,https://stackoverflow.com/questions/63059234/sap-b1-sales-and-returns-in-one-query,"crystal-reports, sapb1",True
Cross Tab Report Query,1595322987,0,https://stackoverflow.com/questions/63011269/cross-tab-report-query,"crystal-reports, crystal-reports-2010, sapb1",False
"XSLT for-each, trying to create header-line structure",1594740635,1,https://stackoverflow.com/questions/62898652/xslt-for-each-trying-to-create-header-line-structure,"sql, xml, xslt, xslt-1.0, sapb1",True
Cannot add row without complete selection of batch/serial numbers,1594412975,0,https://stackoverflow.com/questions/62841854/cannot-add-row-without-complete-selection-of-batch-serial-numbers,"hana, add-on, sapb1, sap-business-one-di-api",True
Calculated query with parameters in HANA/CrystalReports,1590685724,1,https://stackoverflow.com/questions/62070513/calculated-query-with-parameters-in-hana-crystalreports,"sql, crystal-reports, hana, sapb1",True
HANA DB : How to use CONCAT syntax more than 2 fields,1590401776,1,https://stackoverflow.com/questions/62000307/hana-db-how-to-use-concat-syntax-more-than-2-fields,"hana, sapb1, hana-studio",True
Sending Batch REST requests to SAP Business One Service Layer using RestSharp,1590075118,1,https://stackoverflow.com/questions/61938083/sending-batch-rest-requests-to-sap-business-one-service-layer-using-restsharp,".net, httpclient, restsharp, multipart, sapb1",True
​Issue with Period-End Closing,1588968911,0,https://stackoverflow.com/questions/61687395/issue-with-period-end-closing,sapb1,False
How can I remove some decimal numbers to the field of Business partner aging (Summary report)?,1587990624,0,https://stackoverflow.com/questions/61458970/how-can-i-remove-some-decimal-numbers-to-the-field-of-business-partner-aging-su,"crystal-reports, sapb1",True
How to save authorization values of an API response in MVC Core 3?,1587573190,0,https://stackoverflow.com/questions/61370271/how-to-save-authorization-values-of-an-api-response-in-mvc-core-3,"c#, asp.net-core, cookies, model-view-controller, sapb1",True
Multiple Choose From Lists on User Form,1586439681,0,https://stackoverflow.com/questions/61122530/multiple-choose-from-lists-on-user-form,"vb.net, sapb1",True
pywintypes giving Class not registered error while key exist,1586187186,1,https://stackoverflow.com/questions/61063375/pywintypes-giving-class-not-registered-error-while-key-exist,"python, windows, com, registry, sapb1",False
Create Custom ActiveX Controls for SAP B1,1586179358,19,https://stackoverflow.com/questions/61060831/create-custom-activex-controls-for-sap-b1,"c#, com, activex, add-on, sapb1",False
"Cannot save some fields like &#39;Telephone&#39;, &#39;Email&#39;, &#39;Tax&#39;,.. of Sales Employee using DI API",1585830055,1,https://stackoverflow.com/questions/60991462/cannot-save-some-fields-like-telephone-email-tax-of-sales-employee-us,"c#, sapb1, sap-business-one-di-api",False
SAPB1 and django integration,1585143892,1,https://stackoverflow.com/questions/60850140/sapb1-and-django-integration,"python, django, sapb1, sap-business-one-di-api",True
A solution for a join to get all the data that is not in the main query based on a field from the main query,1584512205,1,https://stackoverflow.com/questions/60734357/a-solution-for-a-join-to-get-all-the-data-that-is-not-in-the-main-query-based-on,"sql, sql-server, crystal-reports, sapb1",True
Crystal Reports page numbering,1584253864,1,https://stackoverflow.com/questions/60690332/crystal-reports-page-numbering,"crystal-reports, sapb1, page-numbering",True
How to format date in where?,1583213713,1,https://stackoverflow.com/questions/60500681/how-to-format-date-in-where,"sql, hana, sapb1",True
Crystal Report text functions,1581924082,1,https://stackoverflow.com/questions/60257620/crystal-report-text-functions,sapb1,True
Handling a event in different instances of a class separately using an indexed singleton,1580390502,1,https://stackoverflow.com/questions/59987038/handling-a-event-in-different-instances-of-a-class-separately-using-an-indexed-s,"c#, .net, events, singleton, sapb1",False
"SAP B1, How to display fetched Image from ItemImage?",1579295648,10,https://stackoverflow.com/questions/59794929/sap-b1-how-to-display-fetched-image-from-itemimage,"javascript, node.js, sapb1",True
Hana Query Error when it is ran from B1 API,1577442342,0,https://stackoverflow.com/questions/59499301/hana-query-error-when-it-is-ran-from-b1-api,"hana, sapb1",True
"&quot;Divide by zeror error has encountred&quot;, there are null values in T0 and T3 doctotal and it cant excecute null values",1575479691,0,https://stackoverflow.com/questions/59181448/divide-by-zeror-error-has-encountred-there-are-null-values-in-t0-and-t3-docto,"sql, null, ssms, isnull, sapb1",False
Correcting Crystal Report Data Sources -- Tables not following Server,1575316352,0,https://stackoverflow.com/questions/59145762/correcting-crystal-report-data-sources-tables-not-following-server,"crystal-reports, sapb1",False
How to Delete a Sales Order lines data From SAP B1 Add On using DIAPI C#,1574860017,0,https://stackoverflow.com/questions/59070954/how-to-delete-a-sales-order-lines-data-from-sap-b1-add-on-using-diapi-c,"c#, sapb1, sap-business-one-di-api",True
"How to Stop SAP B1 Form_Data_Add event if some criteria is not matching in Code ,not by the Validation Sql Query",1574758340,1,https://stackoverflow.com/questions/59047015/how-to-stop-sap-b1-form-data-add-event-if-some-criteria-is-not-matching-in-code,"c#, sapb1",True
What is the Telephone field of Service Call in SAP B1 SDK?,1574263941,0,https://stackoverflow.com/questions/58958020/what-is-the-telephone-field-of-service-call-in-sap-b1-sdk,sapb1,True
SQL query for subtracting values from columns and add it to same row,1574171588,-5,https://stackoverflow.com/questions/58935646/sql-query-for-subtracting-values-from-columns-and-add-it-to-same-row,"sql, sql-server, sapb1",True
How to open SAP Business One Report Viewer Using c#,1574071622,1,https://stackoverflow.com/questions/58912100/how-to-open-sap-business-one-report-viewer-using-c,"c#, crystal-reports, sapb1",True
SAP Business One Add BP Campaign Using C#,1573642835,1,https://stackoverflow.com/questions/58835657/sap-business-one-add-bp-campaign-using-c,"c#, sapb1, sap-business-one-di-api",True
Unable to handle a button click event in SAP B1 UI API,1571782607,1,https://stackoverflow.com/questions/58512975/unable-to-handle-a-button-click-event-in-sap-b1-ui-api,"c#, visual-studio-2015, sapb1",True
How to add more than one line in stages of opportunity of SAP B1 in SDK?,1571068008,0,https://stackoverflow.com/questions/58380109/how-to-add-more-than-one-line-in-stages-of-opportunity-of-sap-b1-in-sdk,sapb1,False
What is the field of owner of opportunity in SAP B1 SDK?,1570100534,1,https://stackoverflow.com/questions/58217789/what-is-the-field-of-owner-of-opportunity-in-sap-b1-sdk,"sdk, sapb1",True
SUM results is multiplying by number of rows,1569839672,0,https://stackoverflow.com/questions/58166110/sum-results-is-multiplying-by-number-of-rows,"sql, crystal-reports, hana, sapb1",True
SAP Business One DI API at item creation should inherit some fields from item group,1569660607,1,https://stackoverflow.com/questions/58144772/sap-business-one-di-api-at-item-creation-should-inherit-some-fields-from-item-gr,"sapb1, sap-business-one-di-api",False
How to block adding of document in SAP B1 - If not certain item selected - TN Blocking,1569571069,0,https://stackoverflow.com/questions/58130234/how-to-block-adding-of-document-in-sap-b1-if-not-certain-item-selected-tn-bl,"sql, sapb1",True
Shared variable from subreport showing wrong values on crystal report,1569415341,1,https://stackoverflow.com/questions/58098687/shared-variable-from-subreport-showing-wrong-values-on-crystal-report,"crystal-reports, sapb1",False
run time error in SAP Business One Client,1569062799,0,https://stackoverflow.com/questions/58039519/run-time-error-in-sap-business-one-client,"c#, sapb1",False
rownumber() function to count adjacent cells,1566980145,2,https://stackoverflow.com/questions/57687847/rownumber-function-to-count-adjacent-cells,"sql, sapb1",True
Can we Setup SAP B1 and SAP HANA locally?,1566904541,0,https://stackoverflow.com/questions/57673509/can-we-setup-sap-b1-and-sap-hana-locally,"python, node.js, hana, sapb1",False
How to query the warehouse&#39;s branch in SAP B1?,1566830777,1,https://stackoverflow.com/questions/57660195/how-to-query-the-warehouses-branch-in-sap-b1,"sql, sapb1",False
Declaring a date as being the last month day of another date,1565346637,0,https://stackoverflow.com/questions/57428200/declaring-a-date-as-being-the-last-month-day-of-another-date,"sql-server, date, declare, sapb1",True
How can I add service call in SAP B1 SDK?,1565094739,0,https://stackoverflow.com/questions/57376155/how-can-i-add-service-call-in-sap-b1-sdk,"sapb1, sap-business-one-di-api",False
How to catch the Font_Change event in SAP SDK,1564929315,0,https://stackoverflow.com/questions/57347442/how-to-catch-the-font-change-event-in-sap-sdk,"c#, sapb1",True
How to display date in date field with SAP B1 SDK?,1563808058,0,https://stackoverflow.com/questions/57148887/how-to-display-date-in-date-field-with-sap-b1-sdk,sapb1,False
"Date format is not working in some computers, SQL Query",1563797016,2,https://stackoverflow.com/questions/57145662/date-format-is-not-working-in-some-computers-sql-query,"sql, sql-server, java-dateformat, sapb1",True
Creating unique Barcode generator SQL query,1562089647,0,https://stackoverflow.com/questions/56857701/creating-unique-barcode-generator-sql-query,"sql, sapb1",False
No matching records found (ODBC -2028) in SAP DI Service Call,1560286333,0,https://stackoverflow.com/questions/56551517/no-matching-records-found-odbc-2028-in-sap-di-service-call,sapb1,False
Error R6025 on add Line on Invoice Document - SAP DiApi,1559756763,1,https://stackoverflow.com/questions/56465572/error-r6025-on-add-line-on-invoice-document-sap-diapi,"java, invoice, sapb1, sap-business-one-di-api, r6025",True
"How can I run a SQL statement in the background so the user don&#39;t have to wait, in SQL Server?",1559244620,0,https://stackoverflow.com/questions/56384535/how-can-i-run-a-sql-statement-in-the-background-so-the-user-dont-have-to-wait,"sql-server, sapb1",False
How to disable Sap Business One form&#39;s default resizing behavior?,1558132021,2,https://stackoverflow.com/questions/56194275/how-to-disable-sap-business-one-forms-default-resizing-behavior,sapb1,True
Find Recurring Transaction for invoice,1557835947,0,https://stackoverflow.com/questions/56130190/find-recurring-transaction-for-invoice,"t-sql, sapb1",False
How do I get this Right outer join to work?,1557166924,0,https://stackoverflow.com/questions/56010484/how-do-i-get-this-right-outer-join-to-work,"sql, crystal-reports, sapb1",True
Why SAP Business One SDK uses double for money?,1556263781,1,https://stackoverflow.com/questions/55862792/why-sap-business-one-sdk-uses-double-for-money,sapb1,True
Force result for field as &#39;NULL&#39; when document was posted after a certain date,1555007132,0,https://stackoverflow.com/questions/55638979/force-result-for-field-as-null-when-document-was-posted-after-a-certain-date,"sql, sapb1",True
how can transpose row to column in Crystal Report,1552929958,0,https://stackoverflow.com/questions/55226894/how-can-transpose-row-to-column-in-crystal-report,"crystal-reports, crystal-reports-2010, sapb1",False
Attachments change name and type in SAP B1,1552291321,0,https://stackoverflow.com/questions/55097477/attachments-change-name-and-type-in-sap-b1,"smtp, sapb1",True
How to create a sales query in SAP Business One,1551955704,1,https://stackoverflow.com/questions/55041967/how-to-create-a-sales-query-in-sap-business-one,sapb1,False
How can I take DocEntry from UDO form of SAP B1 in SDK?,1551440412,1,https://stackoverflow.com/questions/54943915/how-can-i-take-docentry-from-udo-form-of-sap-b1-in-sdk,sapb1,True
How can i display Bin Location in SAP b1 Goods Receipt PO,1551381248,0,https://stackoverflow.com/questions/54932718/how-can-i-display-bin-location-in-sap-b1-goods-receipt-po,"crystal-reports, crystal-reports-2010, sapb1",False
"How to add outgoing payment on account in PHP, SAP B1?",1549557524,0,https://stackoverflow.com/questions/54578113/how-to-add-outgoing-payment-on-account-in-php-sap-b1,"php, sapb1",False
Need to Pull result from last year into inventory usage report,1549491063,0,https://stackoverflow.com/questions/54563350/need-to-pull-result-from-last-year-into-inventory-usage-report,"t-sql, inventory, sapb1",True
Error creating invoice error description &#39;This entry already exists in the following tables,1548361656,0,https://stackoverflow.com/questions/54354816/error-creating-invoice-error-description-this-entry-already-exists-in-the-follo,"c#, sapb1",False
Need to combine 2 queries to report yearly and quarterly results of a sales analysis,1547227118,1,https://stackoverflow.com/questions/54151235/need-to-combine-2-queries-to-report-yearly-and-quarterly-results-of-a-sales-anal,"sql, sapb1",False
Merging Multiple SQL statements into one,1547163401,0,https://stackoverflow.com/questions/54138465/merging-multiple-sql-statements-into-one,"sql, sql-server, sapb1",False
Cannot find parameter field Pm-Command.Name in subreport 12. SAP B1,1547020021,1,https://stackoverflow.com/questions/54105346/cannot-find-parameter-field-pm-command-name-in-subreport-12-sap-b1,"crystal-reports, sapb1, crystal-reports-2011",False
How to convert SAP B1 Datatable to System.Data.Datatble using XML,1545285331,1,https://stackoverflow.com/questions/53863118/how-to-convert-sap-b1-datatable-to-system-data-datatble-using-xml,"c#, xml, xslt, datatable, sapb1",True
SAP B1 DI Server - Initial Request Problems,1544730396,1,https://stackoverflow.com/questions/53769060/sap-b1-di-server-initial-request-problems,"java, sapb1",False
"Crystal Reports - Dynamic Parameter, filter on description field",1544705195,0,https://stackoverflow.com/questions/53762191/crystal-reports-dynamic-parameter-filter-on-description-field,"crystal-reports, sapb1",False
Dynamic SQL with Subquery returning more than 4000 characters,1544091619,-1,https://stackoverflow.com/questions/53649142/dynamic-sql-with-subquery-returning-more-than-4000-characters,"sql, sql-server, hana, sapb1",True
Where SBODI_Server library is save?,1543487465,0,https://stackoverflow.com/questions/53536932/where-sbodi-server-library-is-save,sapb1,False
"Sap B1 Service Layer Write (POST, PATCH etc.) Error. Asp.Net Httpwebrequest",1543306079,1,https://stackoverflow.com/questions/53495223/sap-b1-service-layer-write-post-patch-etc-error-asp-net-httpwebrequest,"httpwebrequest, hana, sapb1, service-layer",True
500 Error when trying to access SAP Service Layer through C# Application,1541063354,3,https://stackoverflow.com/questions/53098120/500-error-when-trying-to-access-sap-service-layer-through-c-application,"c#, json, post, sapb1",True
"How can I add document which has base document with 2 lines in SDK, SAP B1?",1541003197,0,https://stackoverflow.com/questions/53088036/how-can-i-add-document-which-has-base-document-with-2-lines-in-sdk-sap-b1,sapb1,True
JCO Error - Unhandled exception at 0x77106214 in java.exe: 0xC0000374: A heap has been corrupted,1539942755,1,https://stackoverflow.com/questions/52889977/jco-error-unhandled-exception-at-0x77106214-in-java-exe-0xc0000374-a-heap-ha,"spring-boot, jvm, java-native-interface, sapb1",False
How to know which field from a table receives a variable?,1539934076,0,https://stackoverflow.com/questions/52887634/how-to-know-which-field-from-a-table-receives-a-variable,sapb1,True
Automate initialization of SAP B1 &quot;Analytics Services&quot; for tenant,1538380394,4,https://stackoverflow.com/questions/52586707/automate-initialization-of-sap-b1-analytics-services-for-tenant,"single-sign-on, saml-2.0, sapb1",False
SAP Crystal Report Cannot edit Command,1537267236,-1,https://stackoverflow.com/questions/52384737/sap-crystal-report-cannot-edit-command,"crystal-reports, sapb1",True
Display individual prices on each row,1537187210,-2,https://stackoverflow.com/questions/52367738/display-individual-prices-on-each-row,"sql, sql-server, sql-server-2017, sapb1",True
(SAP B1) - How to add user fields on Project Management?,1536756701,0,https://stackoverflow.com/questions/52295681/sap-b1-how-to-add-user-fields-on-project-management,"project-management, sapb1",True
Connect Sap B1 hana with C# Application using DI API,1536234626,2,https://stackoverflow.com/questions/52203464/connect-sap-b1-hana-with-c-application-using-di-api,"c#, hana, sapb1, sap-business-one-di-api",True
"SAP Business One c# development, form and button events",1536229650,2,https://stackoverflow.com/questions/52201996/sap-business-one-c-development-form-and-button-events,"c#, winforms, sapb1",True
Stock transfer using sapb1 jco getting error,1536221496,-1,https://stackoverflow.com/questions/52199453/stock-transfer-using-sapb1-jco-getting-error,"java, sapb1",True
How to use LIKE in SQL Query (SAP B1)?,1536135485,0,https://stackoverflow.com/questions/52180392/how-to-use-like-in-sql-query-sap-b1,"sql, sql-server, sapb1",True
Invalid Syntax Near The Word &quot;FOR&quot; (but no FOR),1535967574,1,https://stackoverflow.com/questions/52147079/invalid-syntax-near-the-word-for-but-no-for,"sql, sapb1",True
PHP Integration with SAP B1 through B1WS,1534936158,1,https://stackoverflow.com/questions/51965538/php-integration-with-sap-b1-through-b1ws,"php, xml, soap, sapb1",False
Connection error when trying to create entity model from SAP HANA DB,1534336945,0,https://stackoverflow.com/questions/51858919/connection-error-when-trying-to-create-entity-model-from-sap-hana-db,"entity-framework, ado.net, hana, sapb1",True
Dynamically create Service Calls within UI API,1533134825,1,https://stackoverflow.com/questions/51636273/dynamically-create-service-calls-within-ui-api,"vb.net, sdk, sapb1",False
"How can I do query which will select GL/Accounts with their amount, Turnover and Operating Costs? SAP B1",1532524406,0,https://stackoverflow.com/questions/51519804/how-can-i-do-query-which-will-select-gl-accounts-with-their-amount-turnover-and,"abap, sapb1, opensql",True
how config tokens and layouts for crystal report and SAP B1?,1532521145,0,https://stackoverflow.com/questions/51518722/how-config-tokens-and-layouts-for-crystal-report-and-sap-b1,"crystal-reports, parameter-passing, hana, invoice, sapb1",False
Pop up an error message when I try to add the credit memo in SAP B1,1531627772,0,https://stackoverflow.com/questions/51345175/pop-up-an-error-message-when-i-try-to-add-the-credit-memo-in-sap-b1,sapb1,False
my custom KPIs doesnt filter by current user in SAP B1,1529926876,0,https://stackoverflow.com/questions/51022652/my-custom-kpis-doesnt-filter-by-current-user-in-sap-b1,"sapb1, kpi",False
How to integrate SAP Business One DI Server with JAVA,1528970212,0,https://stackoverflow.com/questions/50854689/how-to-integrate-sap-business-one-di-server-with-java,"java, sapb1, jco, sap-business-one-di-api",True
SAP B1 query using pivot for yearly comparison,1528445166,1,https://stackoverflow.com/questions/50756134/sap-b1-query-using-pivot-for-yearly-comparison,"sql-server, sapb1",True
SAP B1 - Component Item Cannot be Phantom Error,1528180759,0,https://stackoverflow.com/questions/50693604/sap-b1-component-item-cannot-be-phantom-error,sapb1,False
ODBC-2028 Error SAP B1,1527599418,0,https://stackoverflow.com/questions/50585279/odbc-2028-error-sap-b1,sapb1,True
Running total sql SAP B1 - Not found a proper way to resolve it,1527527315,0,https://stackoverflow.com/questions/50570892/running-total-sql-sap-b1-not-found-a-proper-way-to-resolve-it,"sql, aggregate, cumulative-sum, sapb1",False
How to connect to web services(B1WS) with DI Server using PHP?,1525783177,0,https://stackoverflow.com/questions/50233869/how-to-connect-to-web-servicesb1ws-with-di-server-using-php,"php, web-services, sapb1",False
SBOMAILER configuration sap business one,1525425750,0,https://stackoverflow.com/questions/50171499/sbomailer-configuration-sap-business-one,"gmail, sapb1",False
how to use SAP B1 screen painter form fields in C#,1525166201,0,https://stackoverflow.com/questions/50114002/how-to-use-sap-b1-screen-painter-form-fields-in-c,"c#, sapb1",False
"While opening SAP B1, I am getting error &quot;unable to connect licence server&quot;",1524724630,0,https://stackoverflow.com/questions/50036324/while-opening-sap-b1-i-am-getting-error-unable-to-connect-licence-server,"installation, sapb1",True
SAP B1 query for stand alone documents,1522807078,0,https://stackoverflow.com/questions/49641574/sap-b1-query-for-stand-alone-documents,"sql-server-2008, sapb1",True
Sap B1 Quantity Field on Recommendation Form,1522739250,1,https://stackoverflow.com/questions/49624180/sap-b1-quantity-field-on-recommendation-form,sapb1,False
OpenFileDialog in SAP B1 Add-On C#,1522316909,2,https://stackoverflow.com/questions/49552910/openfiledialog-in-sap-b1-add-on-c,"c#, add-on, sapb1",True
Why does &quot;embed interop types&quot; need to be set to false for SAPbobsCOM.dll in SAP b1 project?,1521659519,0,https://stackoverflow.com/questions/49414793/why-does-embed-interop-types-need-to-be-set-to-false-for-sapbobscom-dll-in-sap,"c#, casting, com, interop, sapb1",True
"Simple Query that returns millions of records for sales orders, invoices etc... is too slow",1521359914,1,https://stackoverflow.com/questions/49345713/simple-query-that-returns-millions-of-records-for-sales-orders-invoices-etc,"sql, sql-server, sql-server-2014, sapb1",True
How do i write a query for Profit and loss statement by division in SAP Business One,1520449139,0,https://stackoverflow.com/questions/49159365/how-do-i-write-a-query-for-profit-and-loss-statement-by-division-in-sap-business,sapb1,True
Use Parameter From HTTP CALL ON SQL CALL (SAP B1if),1520358717,1,https://stackoverflow.com/questions/49137076/use-parameter-from-http-call-on-sql-call-sap-b1if,sapb1,True
Where could i find table details on SAP Business One forms?,1520244667,0,https://stackoverflow.com/questions/49107927/where-could-i-find-table-details-on-sap-business-one-forms,sapb1,False
SAP B1 Addon Installation Failed,1519817172,0,https://stackoverflow.com/questions/49028460/sap-b1-addon-installation-failed,sapb1,False
Remove a System Form Item in SAP B1,1519569246,0,https://stackoverflow.com/questions/48974622/remove-a-system-form-item-in-sap-b1,sapb1,False
How to troubleshoot SAP B1 Addon connection timed out?,1519443079,0,https://stackoverflow.com/questions/48959086/how-to-troubleshoot-sap-b1-addon-connection-timed-out,sapb1,False
SAP Business One SDK - System Form Button Event,1519022810,1,https://stackoverflow.com/questions/48860813/sap-business-one-sdk-system-form-button-event,sapb1,True
How to add data in UDT of SAP B1 in SDK?,1518989621,0,https://stackoverflow.com/questions/48856841/how-to-add-data-in-udt-of-sap-b1-in-sdk,"visual-studio, sdk, sapb1, sap-business-one-di-api",True
SAP CCO Java Plugin include external library,1517926078,2,https://stackoverflow.com/questions/48644970/sap-cco-java-plugin-include-external-library,"java, sapb1",False
How to multi select in matrix of SAP B1?,1517581171,0,https://stackoverflow.com/questions/48584631/how-to-multi-select-in-matrix-of-sap-b1,"sdk, sapb1",False
How to set value in date UDF using SAP B1 JCO?,1516465084,-1,https://stackoverflow.com/questions/48358321/how-to-set-value-in-date-udf-using-sap-b1-jco,"sapb1, jco, sapjco3",False
Edit document batch printing layout in SAP B1 9.2,1515767504,1,https://stackoverflow.com/questions/48228325/edit-document-batch-printing-layout-in-sap-b1-9-2,sapb1,False
Light weight add on not installing on client machine,1515548191,0,https://stackoverflow.com/questions/48179103/light-weight-add-on-not-installing-on-client-machine,sapb1,True
Failure to automatically start an add-on in SAP Business One,1515511230,0,https://stackoverflow.com/questions/48171352/failure-to-automatically-start-an-add-on-in-sap-business-one,"runtime-error, sapb1",True
Outgoing payment print error -199 openPrinter,1515416939,0,https://stackoverflow.com/questions/48150976/outgoing-payment-print-error-199-openprinter,sapb1,False
Item Property in sales query,1514485901,0,https://stackoverflow.com/questions/48012578/item-property-in-sales-query,sapb1,False
SAP B1 HANA Query - Where Condition not working,1514409818,0,https://stackoverflow.com/questions/47998812/sap-b1-hana-query-where-condition-not-working,"hana, sapb1",False
How to disable a right click menu item,1514116446,1,https://stackoverflow.com/questions/47960360/how-to-disable-a-right-click-menu-item,sapb1,False
Complex sorting lines in SAP B1,1513564637,0,https://stackoverflow.com/questions/47861459/complex-sorting-lines-in-sap-b1,sapb1,False
"Writing query containing ORPC, OPCH and OPOR",1513558213,1,https://stackoverflow.com/questions/47860873/writing-query-containing-orpc-opch-and-opor,"sql, sapb1",False
