title,creation_date,score,link,tags,is_answered
BAPI to get customer company?,1612342993,1,https://stackoverflow.com/questions/66024259/bapi-to-get-customer-company,"abap, sap-erp, bapi, function-module",True
How to integrate web app with SAP EWM RF functions,1611656801,0,https://stackoverflow.com/questions/65899596/how-to-integrate-web-app-with-sap-ewm-rf-functions,"html, web-applications, progressive-web-apps, sap-erp",True
Custom fields not showing on table output,1610553221,0,https://stackoverflow.com/questions/65705365/custom-fields-not-showing-on-table-output,"abap, sap-erp",True
SAP query - BSEG and BKPF,1610465564,1,https://stackoverflow.com/questions/65687026/sap-query-bseg-and-bkpf,"sap-erp, sap-query",True
SAP S/4HANA On-Prem REST API,1610123008,1,https://stackoverflow.com/questions/65632704/sap-s-4hana-on-prem-rest-api,"sap-erp, sap-cloud-connector",False
How to call BAPI_MATERIAL_SAVEDATA with custom fields from NCo?,1607516411,1,https://stackoverflow.com/questions/65216665/how-to-call-bapi-material-savedata-with-custom-fields-from-nco,"bapi, sap-dotnet-connector, sap-erp",True
How to check when data is changed in ALV specific field?,1607011823,0,https://stackoverflow.com/questions/65129710/how-to-check-when-data-is-changed-in-alv-specific-field,"abap, sap-erp",True
SAP: join partner function data based on sales type,1606918782,0,https://stackoverflow.com/questions/65109918/sap-join-partner-function-data-based-on-sales-type,sap-erp,True
Quarkus and provided dependencies (sapjco3.jar),1606302951,1,https://stackoverflow.com/questions/65003590/quarkus-and-provided-dependencies-sapjco3-jar,"java, maven, quarkus, sap-erp",True
How to show an editable itab in a popup?,1606293829,1,https://stackoverflow.com/questions/65001185/how-to-show-an-editable-itab-in-a-popup,"abap, alv, dynpro, sap-erp",False
Catching user input from popup with validation?,1604932446,2,https://stackoverflow.com/questions/64753614/catching-user-input-from-popup-with-validation,"validation, abap, dynpro, sap-erp",True
Delete from C_t_data for Bi Extractor,1604059880,0,https://stackoverflow.com/questions/64608118/delete-from-c-t-data-for-bi-extractor,"abap, sap-bw, sap-erp",False
Eclipse shows login screen on start of an ABAP program,1603100666,1,https://stackoverflow.com/questions/64424849/eclipse-shows-login-screen-on-start-of-an-abap-program,"eclipse, abap, sap-erp",False
Join KNA1 table to VBRK,1600591852,-1,https://stackoverflow.com/questions/63977159/join-kna1-table-to-vbrk,"sql, abap, sap-erp",True
How to get a VBA script to work for variable field?,1599021527,0,https://stackoverflow.com/questions/63698799/how-to-get-a-vba-script-to-work-for-variable-field,"vba, sap-gui, sap-erp",False
How to use fields/tables of MB51 Tcode in an ABAP report,1598516435,0,https://stackoverflow.com/questions/63611929/how-to-use-fields-tables-of-mb51-tcode-in-an-abap-report,"abap, sap-erp",True
CHVW Table in SAP is not updating for a specific date,1598345220,0,https://stackoverflow.com/questions/63575203/chvw-table-in-sap-is-not-updating-for-a-specific-date,sap-erp,False
cmd_ei_api=&gt;maintain_bapi to update kna1 table field (ICMSTAXPAY),1597911870,0,https://stackoverflow.com/questions/63501120/cmd-ei-api-maintain-bapi-to-update-kna1-table-field-icmstaxpay,"abap, sap-erp",True
How do I make a loop in SAP VBA script,1597399611,1,https://stackoverflow.com/questions/63410741/how-do-i-make-a-loop-in-sap-vba-script,"excel, vba, sap-erp",True
Using SUBSTRING in JOIN condition,1597232157,0,https://stackoverflow.com/questions/63375679/using-substring-in-join-condition,"substring, abap, opensql, sap-erp",False
Error connecting with SAP ERP System with Pentaho ETL tool,1597068809,3,https://stackoverflow.com/questions/63341943/error-connecting-with-sap-erp-system-with-pentaho-etl-tool,"database, etl, pentaho, pentaho-data-integration, sap-erp",False
How individual code is run inside an ERP application like SAP or Dynamics NAV,1596898833,0,https://stackoverflow.com/questions/63316826/how-individual-code-is-run-inside-an-erp-application-like-sap-or-dynamics-nav,"c#, abap, dynamics-nav, sap-erp",True
"Is BAPI_MATERIAL_GET_ALL a BAPI, or just a RFC?",1594286740,0,https://stackoverflow.com/questions/62811689/is-bapi-material-get-all-a-bapi-or-just-a-rfc,"sap-erp, saprfc, bapi",True
Is there a way to get a BOM style output (SAP CS12) from a set of parent child relationships in R?,1594157801,2,https://stackoverflow.com/questions/62784294/is-there-a-way-to-get-a-bom-style-output-sap-cs12-from-a-set-of-parent-child-r,"r, sap-erp",False
How to &quot;Click&quot; on the green arrow shown in image [SAP welcome screen],1590645150,0,https://stackoverflow.com/questions/62057888/how-to-click-on-the-green-arrow-shown-in-image-sap-welcome-screen,"excel, vba, scripting, sap-erp, sap-gui",False
SAP process session txt no taking input column,1590416669,0,https://stackoverflow.com/questions/62004441/sap-process-session-txt-no-taking-input-column,sap-erp,True
Azure Data Factory SAP ECC OData connection parameters,1588759216,1,https://stackoverflow.com/questions/61632349/azure-data-factory-sap-ecc-odata-connection-parameters,"odata, azure-data-factory, sap-erp, sap-gateway",False
Interfacing C++ with SAP ERP,1586972955,0,https://stackoverflow.com/questions/61235273/interfacing-c-with-sap-erp,"c++, sap-erp, saprfc",True
Call CJ20N transaction from C#,1586224001,1,https://stackoverflow.com/questions/61071539/call-cj20n-transaction-from-c,"c#, .net, sap-erp, bapi, sap-dotnet-connector",False
Powershell Invoke-WebRequest submit form SAP,1585689702,0,https://stackoverflow.com/questions/60960085/powershell-invoke-webrequest-submit-form-sap,"powershell, sap-erp, invoke-webrequest",False
Set a variable dynamically within a SELECT statement,1583491295,4,https://stackoverflow.com/questions/60562366/set-a-variable-dynamically-within-a-select-statement,"sql, sql-server, database, sap-erp, sql-data-warehouse",True
RFC-enabled function module to update physical samples,1582795611,1,https://stackoverflow.com/questions/60429968/rfc-enabled-function-module-to-update-physical-samples,"sap-erp, saprfc, bapi, function-module",True
Table for complaint storage statuses?,1582705190,0,https://stackoverflow.com/questions/60409532/table-for-complaint-storage-statuses,"sap-erp, sap-dotnet-connector, sap-r3",True
How do I extract non-HANA ECC tables into R?,1580788363,1,https://stackoverflow.com/questions/60050334/how-do-i-extract-non-hana-ecc-tables-into-r,"r, sap-erp",True
User Defined Program to calculate fields,1580425372,0,https://stackoverflow.com/questions/59995804/user-defined-program-to-calculate-fields,"java, integration, logical-operators, sap-erp, sap-xi",False
SAP HANA SDI ECC Source vs HANA table delta,1579620708,0,https://stackoverflow.com/questions/59844376/sap-hana-sdi-ecc-source-vs-hana-table-delta,"hana, sap-erp",True
Calling BAPI from Java using SAP Cloud SDK version 3.0,1579239052,2,https://stackoverflow.com/questions/59781710/calling-bapi-from-java-using-sap-cloud-sdk-version-3-0,"sap-erp, sap-cloud-sdk, bapi",True
Getting FAGLL03H report using pyrfc,1578954746,2,https://stackoverflow.com/questions/59725142/getting-fagll03h-report-using-pyrfc,"python-3.x, sap-erp, saprfc, pyrfc",True
"For SAP GUI script, do you know what is the script for SAP job has been created?",1578381219,0,https://stackoverflow.com/questions/59623776/for-sap-gui-script-do-you-know-what-is-the-script-for-sap-job-has-been-created,"excel, typescript, sap-erp, sap-gui",False
Count rows in table behind CA70,1577427212,-1,https://stackoverflow.com/questions/59496711/count-rows-in-table-behind-ca70,sap-erp,False
BAPI_ACTTYPE_CHANGEMULTIPLE returns empty and doesn&#39;t change anything in the Database,1575376717,-2,https://stackoverflow.com/questions/59157330/bapi-acttype-changemultiple-returns-empty-and-doesnt-change-anything-in-the-dat,"c#, erp, sap-erp, saprfc, bapi",True
Link EKPO-EBELP and G/L accounts,1573129046,1,https://stackoverflow.com/questions/58748624/link-ekpo-ebelp-and-g-l-accounts,"sql, amazon-redshift, sap-erp",True
401 Not Authorized error in soapUI but web service works perfect in Postman,1571673265,1,https://stackoverflow.com/questions/58489934/401-not-authorized-error-in-soapui-but-web-service-works-perfect-in-postman,"soap, postman, soapui, sap-erp",True
How to link JS to SAP API development work,1568778980,0,https://stackoverflow.com/questions/57984885/how-to-link-js-to-sap-api-development-work,"javascript, html, directory, sap-erp, bapi",False
AMAZON EDI / required payer name in NAD+IV segment is longer than 35 character limit,1567764186,1,https://stackoverflow.com/questions/57819870/amazon-edi-required-payer-name-in-nadiv-segment-is-longer-than-35-character-l,"sap-erp, edi, edifact",True
List of tables that leave traces in CDHDR and CDPOS tables,1566989024,0,https://stackoverflow.com/questions/57690595/list-of-tables-that-leave-traces-in-cdhdr-and-cdpos-tables,"abap, hana, sap-erp, sap-cloud-connector",True
SAP data extraction through BAPI file in Automation Anywhere,1566974339,0,https://stackoverflow.com/questions/57686351/sap-data-extraction-through-bapi-file-in-automation-anywhere,"automation, rpa, sap-erp, automationanywhere, bapi",False
SAP Report with Assets and Useful Life?,1565339407,0,https://stackoverflow.com/questions/57426229/sap-report-with-assets-and-useful-life,"sap-erp, accounting",True
What is the best way to transfer data from SAP to SQL Server?,1565170135,4,https://stackoverflow.com/questions/57391164/what-is-the-best-way-to-transfer-data-from-sap-to-sql-server,"ssis, etl, data-warehouse, sap-erp, sap-dotnet-connector",True
Which SAP table do I need to find annual sales?,1563802628,-3,https://stackoverflow.com/questions/57147290/which-sap-table-do-i-need-to-find-annual-sales,"calculation, sap-erp, database-table, sap-bw",True
ME21N order quantity violates rounding rules,1562299045,-1,https://stackoverflow.com/questions/56896364/me21n-order-quantity-violates-rounding-rules,"excel, vba, sap-erp",True
Web services in SAP are available by default?,1562050436,1,https://stackoverflow.com/questions/56846875/web-services-in-sap-are-available-by-default,"web-services, .net-core, sap-erp, sap-dotnet-connector",True
General error;383 invalid identifier: RESB: on inner join,1559744848,0,https://stackoverflow.com/questions/56462543/general-error383-invalid-identifier-resb-on-inner-join,"sql, sap-erp",False
Retreiving ship-to-party country SAP QuickViewer,1559136832,0,https://stackoverflow.com/questions/56361864/retreiving-ship-to-party-country-sap-quickviewer,"sap-erp, sap-query",True
User Exit for Reason of Rejection VA01,1558966072,1,https://stackoverflow.com/questions/56327685/user-exit-for-reason-of-rejection-va01,"abap, sap-erp",False
Extracting Data from SAP to SQL Server,1557932948,3,https://stackoverflow.com/questions/56152541/extracting-data-from-sap-to-sql-server,"sql-server, ssis, sap-erp",True
How to extract the output of called program RAZUGA01,1556642535,-1,https://stackoverflow.com/questions/55925403/how-to-extract-the-output-of-called-program-razuga01,"abap, sap-erp",True
collecting infos about SAP ERP,1556296117,-3,https://stackoverflow.com/questions/55871647/collecting-infos-about-sap-erp,"sap-erp, s4hana",True
Convert PRPS POSID to formatted WBS Element out of SAP,1554713200,0,https://stackoverflow.com/questions/55569449/convert-prps-posid-to-formatted-wbs-element-out-of-sap,"java, sql, sap-erp",True
Function modules to update table BSID (field: cession_kz),1554473449,1,https://stackoverflow.com/questions/55537296/function-modules-to-update-table-bsid-field-cession-kz,"abap, sap-erp",True
Unable to record SAP BPC with loadrunner or fiddler,1554377486,0,https://stackoverflow.com/questions/55514907/unable-to-record-sap-bpc-with-loadrunner-or-fiddler,"fiddler, loadrunner, sap-erp, netweaver, sap-bw",False
How does API based data integration work?,1554355152,1,https://stackoverflow.com/questions/55508380/how-does-api-based-data-integration-work,"integration, sap-erp, bapi, idoc",True
"I want to hide some fields from the standard screen QM01/QM02/QM03 like Delivery,Delivery Item and also adding some custom fields.How to achieve it?",1553510923,-8,https://stackoverflow.com/questions/55336082/i-want-to-hide-some-fields-from-the-standard-screen-qm01-qm02-qm03-like-delivery,"abap, sap-erp",False
CO currency for settlement process in CJ88,1552518335,0,https://stackoverflow.com/questions/55152473/co-currency-for-settlement-process-in-cj88,"customization, sap-erp",False
How to construct a selector based on dynamic ctrlid through UiPath?,1551250555,0,https://stackoverflow.com/questions/54899709/how-to-construct-a-selector-based-on-dynamic-ctrlid-through-uipath,"windows, uipath, sap-erp, sap-gui, uipath-studio",True
Why does the ctrlid format detected by UiPath differs from the documented format in their XSLT representation?,1550674857,5,https://stackoverflow.com/questions/54789304/why-does-the-ctrlid-format-detected-by-uipath-differs-from-the-documented-format,"windows, xslt, msdn, uipath, sap-erp",True
How to create LONGTEXTS with BAPI_QUALNOT_CREATE in SAP?,1550243003,1,https://stackoverflow.com/questions/54712022/how-to-create-longtexts-with-bapi-qualnot-create-in-sap,"java, abap, jco, sap-erp",True
Design Class for deep copy of SAP PS Project object,1549630617,0,https://stackoverflow.com/questions/54592967/design-class-for-deep-copy-of-sap-ps-project-object,"oop, abap, sap-erp",True
Select last 30 days rows from MARA using SSIS,1549531487,0,https://stackoverflow.com/questions/54570034/select-last-30-days-rows-from-mara-using-ssis,"sql, ssis, opensql, sap-erp",True
UiPath -Error {&quot;message&quot;:&quot;Click Text &#39;SAPTreeList&#39;: Cannot find the UI element corresponding to this selector: &lt;wnd ctrlid=&#39;90279688&#39; /&gt;,1549442317,6,https://stackoverflow.com/questions/54549466/uipath-error-messageclick-text-saptreelist-cannot-find-the-ui-element-c,"uipath, sap-erp, sap-gui, uipath-studio",True
Formal parameter &quot;IV_SPECIAL_FUND_RED&quot; does not exist after note 2443042,1549035009,0,https://stackoverflow.com/questions/54482488/formal-parameter-iv-special-fund-red-does-not-exist-after-note-2443042,"parameters, abap, sap-erp",True
MIRO BADI message,1548496584,0,https://stackoverflow.com/questions/54377315/miro-badi-message,"abap, sap-erp, badi",False
Not able to extract SAP Data into .xlsx format,1548328768,0,https://stackoverflow.com/questions/54345410/not-able-to-extract-sap-data-into-xlsx-format,"excel, vba, sap-gui, sap-erp",False
SAP L_TO_CANCEL doesn&#39;t cancel transfer order,1547984325,0,https://stackoverflow.com/questions/54276049/sap-l-to-cancel-doesnt-cancel-transfer-order,"python, sap-erp, saprfc, pyrfc",False
Custom Search Help from Application Server Directory ABAP,1546155834,0,https://stackoverflow.com/questions/53976000/custom-search-help-from-application-server-directory-abap,"abap, sap-erp",True
changing the validity of lots when making an MIGO,1546018657,0,https://stackoverflow.com/questions/53962282/changing-the-validity-of-lots-when-making-an-migo,"abap, sap-erp",False
Update Total Val. in Item overview,1546007710,1,https://stackoverflow.com/questions/53960158/update-total-val-in-item-overview,"abap, sap-erp",True
Restrict se16n to some table rows,1545302550,2,https://stackoverflow.com/questions/53867058/restrict-se16n-to-some-table-rows,"abap, sap-erp",True
Tables related to table T012,1545295335,0,https://stackoverflow.com/questions/53865094/tables-related-to-table-t012,sap-erp,False
How to extract SAP ERP data for a particular year,1544834031,-1,https://stackoverflow.com/questions/53788541/how-to-extract-sap-erp-data-for-a-particular-year,"sap-erp, jco, sapjco3",True
How to run IW29 with a specific variation and layout and copy its outcome to excel?,1544485463,0,https://stackoverflow.com/questions/53715383/how-to-run-iw29-with-a-specific-variation-and-layout-and-copy-its-outcome-to-exc,"excel, sap-gui, sap-erp",True
How to find ForeignKey in SAP Dictionary tables?,1544453409,5,https://stackoverflow.com/questions/53708115/how-to-find-foreignkey-in-sap-dictionary-tables,"abap, sap-erp, sap-data-dictionary",True
Get sales orders from Amazon MWS scratchpad via API,1542364591,1,https://stackoverflow.com/questions/53336092/get-sales-orders-from-amazon-mws-scratchpad-via-api,"postman, soapui, amazon-mws, sap-erp",True
How to access SAP Cloud Integration tool?,1542189265,0,https://stackoverflow.com/questions/53297342/how-to-access-sap-cloud-integration-tool,"sap-cloud-platform, sap-erp, sap-successfactors",False
SUM authentication issue with saphostctrl – Authentication Required,1541579294,0,https://stackoverflow.com/questions/53185764/sum-authentication-issue-with-saphostctrl-authentication-required,"sap-erp, sap-basis",False
SAP JCo invoking BAPI_MATERIAL_DISPLAY,1540829683,0,https://stackoverflow.com/questions/53049660/sap-jco-invoking-bapi-material-display,"sap-erp, saprfc, sapjco3",True
How to test for long text window? IW31,1540508582,0,https://stackoverflow.com/questions/52999262/how-to-test-for-long-text-window-iw31,"sap-gui, sap-erp",False
Excel VBScript not activating ECC 6.0 WIndow,1540177325,1,https://stackoverflow.com/questions/52921873/excel-vbscript-not-activating-ecc-6-0-window,"sap-erp, sap-gui",False
EKPO fields not updated after PROCESS_ITEM method set_data in ME21N,1540174552,0,https://stackoverflow.com/questions/52921599/ekpo-fields-not-updated-after-process-item-method-set-data-in-me21n,"abap, sap-erp",False
Custom field FB02 SAPMF05L Dynpro 1710,1539427151,0,https://stackoverflow.com/questions/52792041/custom-field-fb02-sapmf05l-dynpro-1710,"abap, sap-erp",False
Exception raised after posting gl account data to bapi_incominginvoice_create1,1539163913,1,https://stackoverflow.com/questions/52736997/exception-raised-after-posting-gl-account-data-to-bapi-incominginvoice-create1,"abap, bapi, sap-erp",True
How to create Selection and connecting output of deliveries and positions of delivery,1539160125,0,https://stackoverflow.com/questions/52735838/how-to-create-selection-and-connecting-output-of-deliveries-and-positions-of-del,"abap, opensql, sap-erp",True
The SAP ERP organizational structure,1537785569,0,https://stackoverflow.com/questions/52477520/the-sap-erp-organizational-structure,"data-structures, organization, sap-erp",False
Change Payment Block programmatically in MIRO tcode?,1536147852,2,https://stackoverflow.com/questions/52184354/change-payment-block-programmatically-in-miro-tcode,"abap, bapi, sap-erp",True
Upload multiple sheet Excel into internal table,1536059863,2,https://stackoverflow.com/questions/52165111/upload-multiple-sheet-excel-into-internal-table,"excel, abap, sap-erp",True
BAPI for getting material and order BOM?,1535911498,1,https://stackoverflow.com/questions/52139752/bapi-for-getting-material-and-order-bom,"abap, bapi, sap-erp",False
Call AFIP MTXCA web-service properly from SAP ECC,1535735944,0,https://stackoverflow.com/questions/52120121/call-afip-mtxca-web-service-properly-from-sap-ecc,"abap, sap-erp",True
UDM_DISPUTE: Templates don&#39;t load first time,1535100845,1,https://stackoverflow.com/questions/52000814/udm-dispute-templates-dont-load-first-time,sap-erp,False
Establishing trusted communication between SAP and C# using X509 certificates and .NET Connector,1534157325,0,https://stackoverflow.com/questions/51820589/establishing-trusted-communication-between-sap-and-c-using-x509-certificates-an,".net, x509, sap-erp, trusted",False
How can I Import SAP txt file into SQL Server Express 2017?,1532708629,-2,https://stackoverflow.com/questions/51561965/how-can-i-import-sap-txt-file-into-sql-server-express-2017,"sql, sql-server, ssms, sap-erp, sql-import-wizard",True
How to find which material is assigned to which purchasing group,1532024227,-1,https://stackoverflow.com/questions/51429411/how-to-find-which-material-is-assigned-to-which-purchasing-group,sap-erp,True
How to batch send existing Purchase Orders through a new PO Output Condition?,1531407782,2,https://stackoverflow.com/questions/51308960/how-to-batch-send-existing-purchase-orders-through-a-new-po-output-condition,"edi, sap-erp",False
"Calling MM42, dirty assign of variables in SAPLCTMS for atnam and atwrts - Any experience?",1531401993,1,https://stackoverflow.com/questions/51306921/calling-mm42-dirty-assign-of-variables-in-saplctms-for-atnam-and-atwrts-any-e,"abap, sap-erp",False
XK02 internal error while accessing IXADRU,1530623596,0,https://stackoverflow.com/questions/51155562/xk02-internal-error-while-accessing-ixadru,"abap, sap-erp",False
Output type is not defined,1530352065,0,https://stackoverflow.com/questions/51113750/output-type-is-not-defined,"transactions, abap, billing, print-preview, sap-erp",True
How to Push Data into SAP which can create a general Ledger using REST,1529580397,0,https://stackoverflow.com/questions/50967428/how-to-push-data-into-sap-which-can-create-a-general-ledger-using-rest,"java, spring, sap-erp, netweaver, sap-pi",False
Access ABAP CDS View from Cloud HANA DB,1529558882,0,https://stackoverflow.com/questions/50960968/access-abap-cds-view-from-cloud-hana-db,"hana, sap-erp, cds",False
How to build and send an IDOC from MII to SAP ECC using IDOC_Asynchronous_Inbound,1528986435,0,https://stackoverflow.com/questions/50859837/how-to-build-and-send-an-idoc-from-mii-to-sap-ecc-using-idoc-asynchronous-inboun,"integration, sap-erp, idoc",False
Getting all the line items in MIR7,1528883845,0,https://stackoverflow.com/questions/50834339/getting-all-the-line-items-in-mir7,"abap, sap-erp",False
WSO2 SAP Adapter : Unable to send tables data in BAPI RFC call,1528181620,0,https://stackoverflow.com/questions/50693835/wso2-sap-adapter-unable-to-send-tables-data-in-bapi-rfc-call,"wso2, wso2-esb, sap-erp, saprfc, bapi",False
how to execute an interface on SAP EM Data Browser,1528135683,1,https://stackoverflow.com/questions/50686408/how-to-execute-an-interface-on-sap-em-data-browser,"sap-erp, sap-basis",False
SAP PI RFC to REST communication without mapping. Possible?,1527612151,1,https://stackoverflow.com/questions/50589213/sap-pi-rfc-to-rest-communication-without-mapping-possible,"rest, mapping, sap-erp, sap-pi, sap-xi",True
Left outer join does not select all equipment notifs,1527587482,1,https://stackoverflow.com/questions/50581333/left-outer-join-does-not-select-all-equipment-notifs,"abap, opensql, sap-erp",True
BAPI_ALM_ORDER_MAINTAIN not working intermittently,1526992801,0,https://stackoverflow.com/questions/50467981/bapi-alm-order-maintain-not-working-intermittently,"abap, bapi, sap-erp",False
How to create work order and assign notification through BAPI?,1526452626,1,https://stackoverflow.com/questions/50363943/how-to-create-work-order-and-assign-notification-through-bapi,"abap, bapi, sap-erp",False
How can I link RSEG table into BSEG or RBKP to BSEG?,1526375649,1,https://stackoverflow.com/questions/50346420/how-can-i-link-rseg-table-into-bseg-or-rbkp-to-bseg,"abap, sap-erp",True
Getting notifications for functional location,1525757864,0,https://stackoverflow.com/questions/50226532/getting-notifications-for-functional-location,sap-erp,True
Linking equipment (EQUI) To Document information table (DRAW),1525755984,0,https://stackoverflow.com/questions/50226182/linking-equipment-equi-to-document-information-table-draw,sap-erp,True
Suppress Purchase Requisition quantity check,1525698174,1,https://stackoverflow.com/questions/50214922/suppress-purchase-requisition-quantity-check,"debugging, abap, sap-erp, purchase-order",False
Goods Receipts creation issue,1524661218,0,https://stackoverflow.com/questions/50023061/goods-receipts-creation-issue,"abap, sap-erp",True
"Middleware for ERPs like SAP, Netsuite, Microsoft Dynamics",1523868894,-2,https://stackoverflow.com/questions/49853250/middleware-for-erps-like-sap-netsuite-microsoft-dynamics,"netsuite, middleware, microsoft-dynamics, erp, sap-erp",False
Creation of products in Hybris commerce using web services in SAP Data Services,1523339703,0,https://stackoverflow.com/questions/49746286/creation-of-products-in-hybris-commerce-using-web-services-in-sap-data-services,"sap-commerce-cloud, sap-erp, sap-data-services",True
Get profit center/cost center from RBKP invoice receipt number,1523322159,0,https://stackoverflow.com/questions/49743731/get-profit-center-cost-center-from-rbkp-invoice-receipt-number,"abap, sap-erp",True
Add required field to VA02 for certain document types via User Exit,1522947496,0,https://stackoverflow.com/questions/49677736/add-required-field-to-va02-for-certain-document-types-via-user-exit,"abap, sap-erp",False
Instructions on how to install IDES in a laptop,1522913905,-2,https://stackoverflow.com/questions/49666737/instructions-on-how-to-install-ides-in-a-laptop,sap-erp,False
SAP SSL handshake failed,1522764380,1,https://stackoverflow.com/questions/49632169/sap-ssl-handshake-failed,"sap-erp, saprfc, sap-basis, netweaver",True
How to assign notification to work order through BAPI?,1522759114,0,https://stackoverflow.com/questions/49630305/how-to-assign-notification-to-work-order-through-bapi,"abap, bapi, sap-erp",True
Read the dataset in SQL and determine the value,1521140152,0,https://stackoverflow.com/questions/49307238/read-the-dataset-in-sql-and-determine-the-value,"sql, dataset, hana, sap-erp",False
How to get long texts of FI held documents?,1520992631,1,https://stackoverflow.com/questions/49268639/how-to-get-long-texts-of-fi-held-documents,"abap, sap-erp",False
SAP VL02N &#39;Copy Pack Quantities As Dlv. Quantities&#39; FM,1518692199,0,https://stackoverflow.com/questions/48805545/sap-vl02n-copy-pack-quantities-as-dlv-quantities-fm,"abap, function-module, sap-erp",False
Shipment number XXX is currently being processed,1518605137,0,https://stackoverflow.com/questions/48785227/shipment-number-xxx-is-currently-being-processed,"abap, sap-erp",False
Catch a SOAP message send by SAP in a Apex Class,1517923162,0,https://stackoverflow.com/questions/48644034/catch-a-soap-message-send-by-sap-in-a-apex-class,"soap, salesforce, wsdl, apex, sap-erp",True
What things (language...) I have to know if I want to work with SAP ERP,1515988342,-2,https://stackoverflow.com/questions/48256732/what-things-language-i-have-to-know-if-i-want-to-work-with-sap-erp,"system, required, sap-erp",True
SQL Server error - error code 0xC0208449 while running package,1515923429,3,https://stackoverflow.com/questions/48248381/sql-server-error-error-code-0xc0208449-while-running-package,"sql-server, ssis, etl, ssis-2012, sap-erp",False
C# Excel VSTO Execute SAP RFC,1515483271,0,https://stackoverflow.com/questions/48163322/c-excel-vsto-execute-sap-rfc,"c#, vsto, sap-erp, saprfc",False
Which BAdI/user-exit triggers for tax code MWSKZ?,1515405925,3,https://stackoverflow.com/questions/48148012/which-badi-user-exit-triggers-for-tax-code-mwskz,"abap, sap-erp, badi",True
SSIS/SSMS Connection to SAP Reports/Transactions,1514546191,2,https://stackoverflow.com/questions/48021761/ssis-ssms-connection-to-sap-reports-transactions,"ssis, ssms, etl, sap-erp",True
BAPI_CUSTOMER_FIND parameter RESULT_TAB has strange structure,1513850840,1,https://stackoverflow.com/questions/47922498/bapi-customer-find-parameter-result-tab-has-strange-structure,"c#, sap-erp, bapi, sap-dotnet-connector",True
How to run sap r/3 transactions through JCO3? or execute reports through JCO?,1513320281,0,https://stackoverflow.com/questions/47827138/how-to-run-sap-r-3-transactions-through-jco3-or-execute-reports-through-jco,"sap-erp, saprfc, sapjco3, sap-r3",True
Calculate TVA amount in Transaction FB01,1513092513,1,https://stackoverflow.com/questions/47776120/calculate-tva-amount-in-transaction-fb01,sap-erp,False
Where each of them used?,1512986855,1,https://stackoverflow.com/questions/47750460/where-each-of-them-used,"sql, hana, sap-erp",True
Difference between AUFK-AUFNR and AUFK-KDAUF,1512677702,2,https://stackoverflow.com/questions/47703058/difference-between-aufk-aufnr-and-aufk-kdauf,sap-erp,True
IF_EX_ME_CD_TRIGGER not exist in ABAP 730,1512576796,-2,https://stackoverflow.com/questions/47678779/if-ex-me-cd-trigger-not-exist-in-abap-730,"abap, sap-erp",True
error-getwa_not_assigned in invoice printing program,1511843252,0,https://stackoverflow.com/questions/47524028/error-getwa-not-assigned-in-invoice-printing-program,"abap, sap-erp",True
C# SapDataReader cmd.ExecuteReader() Error,1511344954,0,https://stackoverflow.com/questions/47431713/c-sapdatareader-cmd-executereader-error,"c#, .net, sap-erp, saprfc",False
BAPI Function Rollback on asp.net web pages,1511240851,1,https://stackoverflow.com/questions/47405606/bapi-function-rollback-on-asp-net-web-pages,"c#, asp.net, abap, bapi, sap-erp",True
Import data from transaction CKIS,1510840172,0,https://stackoverflow.com/questions/47331377/import-data-from-transaction-ckis,"sap-erp, sap-gui",True
Is it possible to use DMEE tree for import and parsing xml file,1510811074,0,https://stackoverflow.com/questions/47322460/is-it-possible-to-use-dmee-tree-for-import-and-parsing-xml-file,"xml, import, xml-parsing, abap, sap-erp",False
Transfer bkpf into tab delimented file in background,1509893493,-5,https://stackoverflow.com/questions/47122906/transfer-bkpf-into-tab-delimented-file-in-background,"abap, jobs, sap-erp",True
Read material text for multiple languages at the same time with READ_TEXT FM,1509613401,0,https://stackoverflow.com/questions/47071244/read-material-text-for-multiple-languages-at-the-same-time-with-read-text-fm,"abap, alv, sap-erp",True
Rounded number issue,1508919554,0,https://stackoverflow.com/questions/46927372/rounded-number-issue,"rounding, hana, sap-erp",False
Customer Master - Contact Person details,1508482479,0,https://stackoverflow.com/questions/46843807/customer-master-contact-person-details,"abap, sap-erp",True
from which table to take base quantity for production orders?,1508243877,-1,https://stackoverflow.com/questions/46790324/from-which-table-to-take-base-quantity-for-production-orders,"abap, sap-erp",True
Making dynamic selections field required,1505825168,-2,https://stackoverflow.com/questions/46300845/making-dynamic-selections-field-required,"abap, sap-erp",True
SAP GUI Client integration with classic ASP ActiveX component can&#39;t create object,1505813871,0,https://stackoverflow.com/questions/46296955/sap-gui-client-integration-with-classic-asp-activex-component-cant-create-objec,"asp-classic, sap-gui, sap-erp",False
Execute IP30(RISTRA20) from report,1505801276,1,https://stackoverflow.com/questions/46293016/execute-ip30ristra20-from-report,"abap, sap-erp",True
I want to store all the change records of ECC table as a separate line item in HANA table,1505632626,2,https://stackoverflow.com/questions/46261623/i-want-to-store-all-the-change-records-of-ecc-table-as-a-separate-line-item-in-h,"hana, sap-erp",False
How to fill advanced return management datas fields during bapi call,1504536876,0,https://stackoverflow.com/questions/46039640/how-to-fill-advanced-return-management-datas-fields-during-bapi-call,"abap, sap-erp",True
